source,titre,prix_eur,surface_m2,quartier,type_bien,description,url,date_scrape
SeLoger,"1 / 9 C 300 000 € 3 480 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 86,2 m² · Étage 4/6 Toulon (83000) Exclusivité IB",300000.0,86.2,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/253704231.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 9 C 300 000 € 3 480 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 86,2 m² · Étage 4/6 Toulon (83000) Exclusivité IB",300000.0,86.2,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/253145881.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 9 C 250 000 € 3 509 €/m² Découvrez les options de financement Appartement à vendre 2 pièces · 1 chambre · 71,3 m² · Étage 3/6 Toulon (83000) IBOX JAURES",250000.0,71.3,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/252279271.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 9 D 280 000 € 4 174 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 67,1 m² · RDC Toulon (83000) IG PRESTIGE",280000.0,67.1,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/259385673.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 8 D 299 000 € 4 153 €/m² Investissez dans l'immobilier Appartement à vendre 3 pièces · 2 chambres · 72 m² · Étage 6/6 Toulon (83000) Exclusivité IBOX VAUBAN,299000.0,72.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/243477861.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 8 C 233 000 € 2 807 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 83 m² · 8ème étage Toulon (83100) IBOX VAUBAN - A,233000.0,83.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/252234721.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 7 B Bouquet 72 500 € et 737 €/mois Découvrez les options de financement Appartement en viager · occupé 3 pièces · 2 chambres · 67,5 m² · Étage 4/5 Place d'A",72500.0,67.5,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/place-d-armes/259444057.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 5 Nouveau 169 000 € 4 225 €/m² Découvrez les options de financement Appartement à vendre 2 pièces · 1 chambre · 40 m² · Étage 1/7 Toulon (83000) IBOX Ecoqua,169000.0,40.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/262621869.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 7 D 460 000 € 3 651 €/m² Découvrez les options de financement Appartement à vendre 4 pièces · 3 chambres · 126 m² · Étage 4/4 Toulon (83000) Exclusivité IBO,460000.0,126.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/261256105.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 6 E 130 000 € 6 842 €/m² Investissez dans l'immobilier Appartement à vendre 1 pièce · 19 m² · RDC/2 Toulon (83000) IBOX JAURES,130000.0,19.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/259991917.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 11 D 256 000 € 2 048 €/m² Découvrez les options de financement Appartement à vendre - Première occupation 4 pièces · 3 chambres · 125 m² · Étage 2/15 Super-,256000.0,125.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/super-toulon/261674077.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 10 B 189 000 € 4 500 €/m² Découvrez les options de financement Appartement à vendre 2 pièces · 1 chambre · 42 m² · RDC Beaulieu-Darboussèdes, Toulon (83100)",189000.0,42.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/beaulieu-darboussedes/249772673.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 11 D 144 000 € 2 118 €/m² Découvrez les options de financement Appartement à vendre 4 pièces · 2 chambres · 68 m² · Étage 1/7 Champ de Mars, Toulon (83000) ",144000.0,68.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/champ-de-mars/251734161.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 8 C 218 000 € 3 114 €/m² Découvrez les options de financement Appartement à vendre 4 pièces · 3 chambres · 70 m² · Étage 5/5 Les Routes, Toulon (83200) Excl",218000.0,70.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/les-routes/254799245.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 8 D 145 000 € 2 101 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 69 m² · Étage 1/4 Toulon (83000) Exclusivité DIFF,145000.0,69.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/254030801.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D4&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 11 C 165 000 € 2 357 €/m² Découvrez les options de financement Appartement à vendre 4 pièces · 2 chambres · 70 m² · Étage 3/4 Toulon (83100) Exclusivité IBO,165000.0,70.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/255909217.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 9 C 290 000 € 3 718 €/m² Investissez dans l'immobilier Appartement à vendre 4 pièces · 2 chambres · 78 m² · Étage 2/3 Port de Plaisance, Toulon (83000) IMMO",290000.0,78.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/port-de-plaisance/239711001.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 10 D 145 000 € 2 900 €/m² Découvrez les options de financement Appartement à vendre 2 pièces · 1 chambre · 50 m² · Étage 3/5 Toulon (83000) Exclusivité IBOX,145000.0,50.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/252287441.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 10 D 225 000 € 2 885 €/m² Découvrez les options de financement Appartement à vendre 4 pièces · 2 chambres · 78 m² · Étage 2/5 Toulon (83100) Exclusivité IBO,225000.0,78.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/251204677.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 9 D 190 000 € 2 209 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 86 m² · Étage 4/5 Toulon (83000) Exclusivité IBOX,190000.0,86.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/249592525.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 6 C 198 000 € 3 667 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 54 m² · Étage 3/5 Champ de Mars, Toulon (83000) A",198000.0,54.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/champ-de-mars/259485959.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 7 D 115 000 € 1 769 €/m² Découvrez les options de financement Appartement à vendre 4 pièces · 3 chambres · 65 m² · Étage 7/8 Saint Jean du Var, Toulon (8310",115000.0,65.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/saint-jean-du-var/252023951.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 7 E 85 000 € 2 300 €/m² Découvrez les options de financement Appartement à vendre 2 pièces · 1 chambre · 37 m² · 3ème étage Toulon (83100) Exclusivité IBOX ,85000.0,37.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/243477867.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 6 D 120 000 € 1 806 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 66,5 m² · 2ème étage Toulon (83100) Exclusivité V",120000.0,66.5,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/255982987.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 6 F 87 200 € 3 007 €/m² Découvrez les options de financement Appartement à vendre 1 pièce · 29 m² · Étage 1/12 Toulon (83000) IBOX JAURES,87200.0,29.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/253645541.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,1 / 13 C 149 000 € 2 099 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 71 m² · Étage 6/9 Toulon (83200) Exclusivité WIM,149000.0,71.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/259777845.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 7 D 99 800 € 2 772 €/m² Découvrez les options de financement Appartement à vendre 1 pièce · 36 m² · Étage 2/7 Lagoubran, Toulon (83200) Exclusivité Valimmo",99800.0,36.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/lagoubran/258853951.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 10 E 400 000 € 4 396 €/m² Découvrez les options de financement Maison à vendre 5 pièces · 3 chambres · 91 m² · 510 m² de terrain Les Moulins, Toulon (83200)",400000.0,91.0,,Maison,,https://www.seloger.com/annonces/achat/maison/toulon-83/les-moulins/260218449.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 8 A 459 000 € 5 030 €/m² Découvrez les options de financement Maison à vendre 4 pièces · 3 chambres · 91,3 m² · 315 m² de terrain Valbertrand, Toulon (83200",459000.0,91.3,,Maison,,https://www.seloger.com/annonces/achat/maison/toulon-83/valbertrand/259974099.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 14 D 305 000 € 2 563 €/m² Découvrez les options de financement Maison à vendre 7 pièces · 6 chambres · 119 m² · 162 m² de terrain Pont-du-Las, Toulon (83200",305000.0,119.0,,Maison,,https://www.seloger.com/annonces/achat/maison/toulon-83/pont-du-las/254522503.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 12 E 265 000 € 3 786 €/m² Découvrez les options de financement Maison à vendre 3 pièces · 2 chambres · 70 m² · 200 m² de terrain Les Routes, Toulon (83200) ",265000.0,70.0,,Maison,,https://www.seloger.com/annonces/achat/maison/toulon-83/les-routes/261375625.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,2026-03-09T15:42:45.433111+00:00
SeLoger,"TRUSTY IMMOBILIER 1 / 8 D 187 000 € 2 527 €/m² Découvrez les options de financement Appartement à vendre 4 pièces · 3 chambres · 74 m² · 4ème étage Brunet, Toul",187000.0,74.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/brunet/246038873.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 6 E 125 000 € 2 232 €/m² Investissez dans l'immobilier Appartement à vendre 3 pièces · 2 chambres · 56 m² · RDC Temple, Toulon (83200) Agence Cabanis - Toul",125000.0,56.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/temple/255673143.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 11 B 448 000 € 5 463 €/m² Investissez dans l'immobilier Appartement à vendre 4 pièces · 3 chambres · 82 m² · Étage 4/9 Super-Toulon, Toulon (83000) Exclusiv",448000.0,82.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/place-d-armes/261211565.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 9 Nouveau D 196 300 € 3 635 €/m² Investissez dans l'immobilier Appartement à vendre 3 pièces · 2 chambres · 54 m² · RDC/3 Escaillon, Toulon (83200) iad Fran",196300.0,54.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/escaillon/262480647.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 9 Nouveau B 219 500 € 4 573 €/m² Découvrez les options de financement Appartement à vendre 2 pièces · 1 chambre · 48 m² · Étage 1/3 Le Faron-Fort-Rouge, Tou",219500.0,48.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/le-faron-fort-rouge/262571109.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 9 C 318 000 € 3 698 €/m² Découvrez les options de financement Duplex à vendre 3 pièces · 2 chambres · 86 m² · Étage 3/3 Mourillon-Centre, Toulon (83000) Exc",318000.0,86.0,,Autre,,https://www.seloger.com/annonces/achat/appartement/toulon-83/mourillon-centre/260955915.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 8 Nouveau 175 000 € 2 108 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 83 m² · Étage 3/5 Pont-du-Las, Toulon (8320",175000.0,83.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/pont-du-las/262291381.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 7 C 198 500 € 3 970 €/m² Découvrez les options de financement Appartement à vendre 2 pièces · 1 chambre · 50 m² · Étage 3/4 Mourillon-Centre, Toulon (83000)",198500.0,50.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/mourillon-centre/258577409.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 8 B 209 000 € 3 215 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 1 chambre · 65 m² · Étage 3/5 Pont-du-Las, Toulon (83200) iad ",209000.0,65.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/pont-du-las/259686453.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 7 Nouveau C 199 000 € 2 970 €/m² Découvrez les options de financement Appartement à vendre 3 pièces · 2 chambres · 67 m² · Étage 3/4 Saint Roch, Toulon (832",199000.0,67.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/saint-roch/262396225.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
SeLoger,"1 / 9 D 250 000 € 2 717 €/m² Découvrez les options de financement Appartement à vendre 5 pièces · 3 chambres · 92 m² · Étage 1/15 La Rode, Toulon (83000) Exclus",250000.0,92.0,,Appartement,,https://www.seloger.com/annonces/achat/appartement/toulon-83/la-rode/260330131.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D5&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,2026-03-09T15:42:45.433111+00:00
